Energy_keV,Real_Counts
2533.1217459472655,1490121.9022025154
2536.1536751464846,1472742.4903545554
2539.1856043457033,1442842.0297473685
2542.217533544922,1433834.9500273732
2545.249462744141,1422042.320607972
2548.2813919433593,1430639.17278086
2551.3133211425784,1449097.6269160165
2554.345250341797,1418745.6171472385
2557.3771795410157,1476062.7516188398
2560.409108740235,1456298.4144938232
2563.441037939453,1360820.896060545
2566.472967138672,1325407.4556703249
2569.504896337891,1290189.9409096004
2572.5368255371095,1308412.8434376162
2575.5687547363286,1287254.578937047
2578.600683935547,1266884.613676706
2581.632613134766,1244506.67797921
2584.664542333984,1236487.0143755684
2587.6964715332033,1252331.6830070515
2590.7284007324224,1221267.6264500788
2593.7603299316406,1231822.8182301526
2596.7922591308597,1194106.6574181493
2599.824188330078,1216242.445673778
2602.856117529297,1263449.9716501308
2605.888046728516,1271383.8101174189
2608.9199759277344,8459197.953088004
2611.9519051269535,119570685.16682698
2614.9838343261717,103986553.19951911
2618.015763525391,8377082.934484934
2621.0476927246095,2074162.862817194
2624.079621923828,1805811.339653155
2627.1115511230473,1740875.587232054
2630.1434803222655,1629028.5322846517
2633.1754095214847,1494807.8023646649
2636.2073387207033,1437667.1059577693
2639.239267919922,1398283.3758918922
2642.271197119141,1398053.9784882513
2645.3031263183593,1406987.8543863988
2648.3350555175784,1367964.5876564572
2651.3669847167967,1373885.1898694732
2654.3989139160158,1367827.0263674401
2657.430843115235,1362903.65181478
2660.462772314453,1337845.964077784
2663.494701513672,1331596.7265335883
2666.5266307128904,1329867.1913734148
2669.5585599121096,1347946.0839072037
2672.5904891113287,1364780.4483697538
2675.622418310547,1372754.008796319
2678.654347509766,1384221.0810536037
2681.686276708984,1753303.08504896
2684.7182059082033,3540903.0799351963
2687.7501351074225,3585447.274692121
2690.7820643066407,2008226.4830601676
2693.81399350586,1389216.4355104037
2696.845922705078,1734527.0932439386
2699.877851904297,1744742.5458524243
2702.909781103516,1579483.4891434785
2705.9417103027345,1582606.0735918342
2708.9736395019536,1373188.1122371159
2712.005568701172,1275340.3999565467
2715.037497900391,1276837.6158624294
2718.0694270996096,1360108.858379426
2721.1013562988283,1326631.1776918725
2724.1332854980474,1247117.5358355024
2727.1652146972656,1267332.9339711291
2730.1971438964847,1250218.2863273327
2733.229073095703,1225633.3813856316
2736.261002294922,1232739.1878773763
2739.292931494141,1250310.5434822396
2742.3248606933594,1239069.772985633
2745.3567898925785,1224156.2097674806
2748.3887190917967,1223303.1520756432
2751.420648291016,1216029.5000587679
2754.452577490235,1235370.754187131
2757.484506689453,1205434.055529573
2760.5164358886723,1213333.7112582738
2763.5483650878905,1194829.8387450383
2766.5802942871096,1166372.4943930935
2769.6122234863287,1177630.3877163203
2772.644152685547,1161422.299556088
2775.676081884766,1169996.0230089156
2778.7080110839843,1158634.0866809366
2781.7399402832034,1166017.9811841252
2784.771869482422,1177716.6296360777
2787.8037986816407,1189611.37543903
2790.83572788086,1206572.4029515935
2793.867657080078,1254758.606363536
2796.899586279297,1228076.3780272673
2799.931515478516,1200254.9938210791
2802.9634446777345,1184663.9663063537
2805.9953738769536,1173500.9478159095
2809.027303076172,1165392.3813017118
2812.059232275391,1149971.2450412826
2815.091161474609,1164289.4302360152
2818.1230906738283,1139912.3812998312
2821.1550198730474,1156034.7918991372
2824.1869490722656,1169356.7882627763
2827.2188782714848,1144031.0565108326
2830.250807470703,1118868.5646947678
2833.282736669922,1128648.0260919896
2836.314665869141,1117295.8246886702
2839.3465950683594,1118281.5346081825
2842.3785242675785,1110798.473531141
2845.4104534667968,1261684.8223779218
2848.442382666016,1173235.5946557475
2851.4743118652345,1175032.4851000453
2854.506241064453,1106308.3437227686
2857.5381702636723,1091709.3235340302
2860.5700994628905,1073676.9425431837
2863.6020286621097,1212457.8327130808
2866.6339578613283,1223247.4479695742
2869.665887060547,1101507.0826367098
2872.697816259766,1076129.7893386397
2875.7297454589843,1081609.0434883125
2878.7616746582034,1083320.7695774217
2881.793603857422,1085036.0778855132
2884.825533056641,1104222.2281563312
2887.85746225586,1856447.3890349746
